The intermediate results:
Round 0: 64456,0,0,7
Round 1: 128900,0,0,26
Round 2: 193341,0,0,47
Round 3: 257774,8,34,42
Round 4: 322265,2,4,43

The clustering results:
507,3
508,3
509,4
510,8
511,5
512,0
513,1
514,5
515,4
516,3
517,2
518,3
519,2
520,8
521,1
522,7
523,9
524,4
525,4
526,2
527,1
528,7
529,5
530,3
531,4
532,2
533,4
534,0
535,2
536,7
537,1
538,5
539,0
540,3
541,3
542,8
543,4
544,5
545,1
546,1
547,0
548,3
549,3
550,4
551,4
552,5
553,1
554,4
555,3
556,9
557,4
558,6
559,3
560,4
561,0
562,4
563,0
564,6
565,3
566,7
567,9
568,4
569,0
570,7
571,5
572,1
573,3
574,5
575,7
576,4
577,4
578,8
579,6
580,4
581,4
582,3
583,9
584,1
585,2
586,7
587,2
588,0
589,8
590,5
591,6
592,3
593,0
594,7
595,3
596,7
597,0
598,5
599,6
600,3
601,3
602,7
603,2
604,6
605,1
606,5
607,4
608,5
609,1
610,9
611,8
612,5
613,6
614,6
615,8
616,5
617,0
618,0
619,1
620,5
621,6
622,7
623,3
624,9
625,7
626,7
627,0
628,2
629,8
630,0
631,7
632,5
633,8
634,5
635,0
636,7
637,8
638,3
639,2
640,3
641,5
642,3
643,4
644,6
645,4
646,4
647,4
648,1
649,4
650,5
651,8
652,6
653,4
654,8
655,4
656,3
657,7
658,8
659,9
660,8
661,6
662,3
663,9
664,1
665,8
666,4
667,4
668,0
669,4
670,5
671,7
672,6
673,2
674,9
675,0
676,7
677,1
678,4
679,6
680,9
681,1
682,9
683,2
684,1
685,6
686,1
687,2
688,5
689,5
690,1
691,2
692,2
693,0
694,7
695,1
696,1
697,0
698,2
699,2
700,9
701,8
702,0
703,3
704,7
705,8
706,2
707,1
708,7
709,6
710,5
711,3
712,1
713,0
714,3
715,0
716,3
717,3
718,8
719,9
720,1
721,1
722,3
723,0
724,4
725,8
726,5
727,3
728,8
729,3
730,0
731,6
732,1
733,0
734,8
735,7
736,8
737,9
738,4
739,5
740,5
741,3
742,6
743,8
744,3
745,9
746,0
747,7
748,0
749,8
750,2
751,6
752,0
753,8
754,5
755,9
756,3
757,0
758,0
759,5
760,7
761,5
762,0
763,3
764,4
765,5
766,8
767,2
768,8
769,7
770,1
771,5
772,8
773,0
774,3
775,2
776,2
777,8
778,5
779,9
780,3
781,1
782,7
783,4
784,6
785,3
786,3
787,3
788,7
789,4
790,0
791,6
792,8
793,7
794,3
795,3
796,4
797,8
798,8
799,2
800,7
801,5
802,0
803,3
804,9
805,4
806,0
807,5
808,1
809,6
810,5
811,1
812,1
813,6
814,1
815,3
816,4
817,9
818,3
819,9
820,8
821,4
822,9
823,7
824,0
825,7
826,6
827,9
828,1
829,0
830,0
831,6
832,2
833,5
834,1
835,4
836,4
837,7
838,9
839,0
840,7
841,4
842,5
843,2
844,9
845,2
846,3
847,7
848,8
849,3
850,9
851,8
852,8
853,8
854,3
855,1
856,7
857,4
858,0
859,2
860,1
861,3
862,5
863,5
864,8
865,1
866,2
867,9
868,4
869,1
870,6
871,9
872,0
873,1
874,5
875,2
876,3
877,5
878,3
879,6
880,3
881,9
882,8
883,4
884,2
885,9
886,8
887,5
888,5
889,7
890,3
891,6
892,2
893,5
894,4
895,8
896,0
897,6
898,3
899,3
900,2
901,0
902,9
903,3
904,8
905,4
906,6
907,6
908,1
909,5
910,0
911,4
912,2
913,8
914,7
915,5
916,3
917,3
918,3
919,1
920,4
921,5
922,6
923,6
924,3
925,0
926,4
927,6
928,6
929,1
930,9
931,9
932,7
933,5
934,5
935,0
936,6
937,5
938,5
939,6
940,5
941,5
942,6
943,3
944,5
945,6
946,5
947,1
948,9
949,8
950,4
951,1
952,1
953,4
954,6
955,8
956,7
957,7
958,4
959,9
960,6
961,8
962,5
963,9
964,7
965,0
966,0
967,2
968,9
969,5
970,8
971,0
972,7
973,0
974,6
975,1
976,8
977,3
978,0
979,9
980,1
981,3
982,0
983,3
984,0
985,3
986,9
987,3
988,3
989,4
990,0
991,1
992,8
993,0
994,8
995,0
996,3
997,7
998,3
999,5
1000,3
1001,1
1002,9
1003,7
1004,3
1005,2
1006,6
1007,5
1008,8
1009,7
1010,8
1011,5
1012,2
1013,3
1014,1
1015,4
1016,9
1017,9
1018,8
1019,7
1020,9
1021,6
1022,3
1023,0
1024,8
1025,7
1026,7
1027,3
1028,4
1029,4
1030,8
1031,2
1032,4
1033,4
1034,6
1035,8
1036,3
1037,6
1038,0
1039,9
1040,3
1041,5
1042,6
1043,2
1044,6
1045,8
1046,5
1047,0
1048,8
1049,6
1050,6
1051,1
1052,6
1053,9
1054,4
1055,0
1056,7
1057,0
1058,3
1059,8
1060,7
1061,8
1062,2
1063,7
1064,1
1065,0
1066,9
1067,7
1068,2
1069,1
1070,4
1071,6
1072,3
1073,9
1074,2
1075,2
1076,5
1077,6
1078,7
1079,7
1080,7
1081,7
1082,0
1083,5
1084,7
1085,0
1086,6
1087,3
1088,0
1089,1
1090,2
1091,8
1092,2
1093,6
1094,5
1095,1
1096,3
1097,4
1098,6
1099,1
1100,0
1101,4
1102,5
1103,5
1104,4
1105,0
1106,4
1107,8
1108,2
1109,7
1110,9
1111,3
1112,7
1113,3
1114,2
1115,1
1116,3
1117,4
1118,9
1119,3
1120,4
1121,6
1122,5
1123,8
1124,8
1125,4
1126,0
1127,9
1128,3
1129,5
1130,7
1131,5
1132,3
1133,6
1134,5
1135,4
1136,9
1137,6
1138,2
1139,7
1140,0
1141,4
1142,2
1143,1
1144,5
1145,8
1146,4
1147,7
1148,9
1149,5
1150,6
1151,0
1152,5
1153,5
1154,4
1155,1
1156,0
1157,6
1158,4
1159,6
1160,9
1161,1
1162,6
1163,3
1164,4
1165,5
1166,2
1167,2
1168,3
1169,4
1170,9
1171,7
1172,0
1173,6
1174,1
1175,0
1176,1
1177,9
1178,9
1179,4
1180,7
1181,8
1182,5
1183,3
1184,8
1185,8
1186,6
1187,2
1188,2
1189,8
1190,5
1191,1
1192,5
1193,3
1194,8
1195,9
1196,1
1197,8
1198,9
1199,2
1200,1
1201,8
1202,2
1203,6
1204,5
1205,2
1206,1
1207,5
1208,1
1209,3
1210,5
1211,7
1212,4
1213,8
1214,8
1215,0
1216,3
1217,9
1218,0
1219,2
1220,9
1221,0
1222,2
1223,7
1224,8
1225,4
1226,7
1227,5
1228,8
1229,1
1230,2
1231,2
1232,3
1233,0
1234,6
1235,9
1236,4
1237,5
1238,4
1239,1
1240,7
1241,6
1242,2
1243,2
1244,4
1245,2
1246,7
1247,2
1248,4
1249,4
1250,9
1251,9
1252,6
1253,6
1254,1
1255,4
1256,0
1257,1
1258,0
1259,9
1260,6
1261,7
1262,0
1263,0
1264,0
1265,4
1266,9
1267,4
1268,7
1269,7
1270,5
1271,1
1272,1
1273,4
1274,4
1275,4
1276,5
1277,1
1278,6
1279,4
1280,1
1281,7
1282,2
1283,6
1284,4
1285,4
1286,2
1287,1
1288,9
1289,0
1290,3
1291,7
1292,6
1293,5
1294,3
1295,6
1296,7
1297,3
1298,5
1299,3
1300,0
1301,5
1302,9
1303,4
1304,7
1305,4
1306,1
1307,3
1308,6
1309,5
1310,5
1311,7
1312,1
1313,0
1314,3
1315,1
1316,6
1317,5
1318,3
1319,6
1320,3
1321,0
1322,4
1323,0
1324,9
1325,7
1326,5
1327,9
1328,8
1329,4
1330,4
1331,8
1332,8
1333,7
1334,7
1335,6
1336,1
1337,1
1338,3
1339,3
1340,1
1341,1
1342,1
1343,8
1344,5
1345,3
1346,6
1347,7
1348,9
1349,4
1350,3
1351,6
1352,4
1353,7
1354,5
1355,6
1356,7
1357,7
1358,6
1359,1
1360,1
1361,4
1362,2
1363,0
1364,3
1365,5
1366,8
1367,7
1368,7
1369,3
1370,5
1371,7
1372,3
1373,9
1374,2
1375,8
1376,9
1377,2
1378,4
1379,1
1380,6
1381,2
1382,3
1383,1
1384,0
1385,4
1386,3
1387,2
1388,2
1389,2
1390,3
1391,7
1392,7
1393,8
1394,2
1395,2
1396,7
1397,6
1398,5
1399,0
1400,5
1401,3
1402,4
1403,6
1404,0
1405,3
1406,0
1407,0
1408,6
1409,1
1410,5
1411,3
1412,4
1413,4
1414,2
1415,3
1416,4
1417,4
1418,0
1419,4
1420,2
1421,6
1422,3
1423,4
1424,8
1425,0
1426,1
1427,0
1428,3
1429,2
1430,7
1431,6
1432,7
1433,8
1434,4
1435,0
1436,8
1437,6
1438,8
1439,8
1440,9
1441,1
1442,2
1443,4
1444,4
1445,9
1446,5
1447,9
1448,4
1449,5
1450,3
1451,4
1452,7
1453,6
1454,6
1455,5
1456,9
1457,1
1458,8
1459,4
1460,2
1461,2
1462,9
1463,3
1464,3
1465,7
1466,6
1467,1
1468,4
1469,6
1470,4
1471,0
1472,3
1473,4
1474,4
1475,4
1476,6
1477,0
1478,6
1479,5
1480,0
1481,5
1482,3
1483,5
1484,7
1485,4
1486,9
1487,0
1488,0
1489,3
1490,2
1491,8
1492,3
1493,2
1494,8
1495,2
1496,3
1497,7
1498,3
1499,6
1500,2
1501,3
1502,9
1503,3
1504,2
1505,7
1506,1
1507,0
1508,8
1509,5
1510,8
1511,6
1512,4
1513,9
1514,2
1515,4
1516,8
1517,4
1518,7
1519,7
1520,9
1521,7
1522,5
1523,3
1524,3
1525,7
1526,8
1527,5
1528,1
1529,4
1530,4
1531,0
1532,4
1533,1
1534,5
1535,9
1536,0
1537,9
1538,1
1539,3
1540,0
1541,0
1542,1
1543,3
1544,5
1545,4
1546,5
1547,3
1548,7
1549,7
1550,7
1551,0
1552,3
1553,1
1554,4
1555,0
1556,9
1557,7
1558,7
1559,1
1560,9
1561,2
1562,6
1563,1
1564,7
1565,3
1566,7
1567,2
1568,3
1569,2
1570,7
1571,3
1572,5
1573,0
1574,4
1575,9
1576,7
1577,2
1578,4
1579,8
1580,1
1581,8
1582,3
1583,3
1584,2
1585,3
1586,2
1587,5
1588,1
1589,2
1590,7
1591,3
1592,6
1593,0
1594,3
1595,3
1596,8
1597,6
1598,8
1599,1
1600,2
1601,3
1602,3
1603,7
1604,9
1605,5
1606,0
1607,1
1608,9
1609,0
1610,1
1611,8
1612,8
1613,4
1614,0
1615,4
1616,3
1617,9
1618,4
1619,3
1620,4
1621,8
1622,3
1623,2
1624,3
1625,0
1626,8
1627,0
1628,8
1629,7
1630,2
1631,6
1632,8
1633,8
1634,4
1635,7
1636,4
1637,3
1638,2
1639,1
1640,1
1641,9
1642,0
1643,4
1644,3
1645,6
1646,8
1647,0
1648,0
1649,4
1650,3
1651,1
1652,3
1653,2
1654,5
1655,3
1656,3
1657,0
1658,2
1659,6
1660,8
1661,5
1662,3
1663,4
1664,3
1665,1
1666,5
1667,5
1668,9
1669,6
1670,0
1671,7
1672,7
1673,3
1674,6
1675,9
1676,9
1677,1
1678,3
1679,6
1680,3
1681,1
1682,0
1683,8
1684,2
1685,0
1686,5
1687,4
1688,7
1689,1
1690,9
1691,6
1692,5
1693,0
1694,9
1695,2
1696,0
1697,0
1698,9
1699,3
1700,3
1701,6
1702,3
1703,9
1704,1
1705,2
1706,9
1707,7
1708,4
1709,3
1710,3
1711,7
1712,5
1713,0
1714,0
1715,2
1716,3
1717,7
1718,6
1719,9
1720,0
1721,4
1722,3
1723,1
1724,1
1725,9
1726,3
1727,0
1728,2
1729,1
1730,4
1731,8
1732,9
1733,1
1734,4
1735,0
1736,8
1737,7
1738,8
1739,6
1740,9
1741,5
1742,3
1743,4
1744,0
1745,5
1746,7
1747,6
1748,0
1749,5
1750,9
1751,6
1752,5
1753,5
1754,9
1755,2
1756,8
1757,7
1758,2
1759,3
1760,2
1761,8
1762,2
1763,5
1764,9
1765,7
1766,4
1767,8
1768,5
1769,4
1770,8
1771,5
1772,5
1773,1
1774,1
1775,0
1776,5
1777,7
1778,0
1779,1
1780,3
1781,2
1782,5
1783,5
1784,5
1785,3
1786,4
1787,4
1788,7
1789,4
1790,4
1791,4
1792,0
1793,7
1794,5
1795,8
1796,7
1797,6
1798,4
1799,5
1800,6
1801,3
1802,4
1803,0
1804,2
1805,6
1806,0
1807,5
1808,8
1809,7
1810,2
1811,1
1812,2
1813,0
1814,5
1815,8
1816,4
1817,4
1818,1
1819,0
1820,4
1821,7
1822,1
1823,8
1824,6
1825,3
1826,1
1827,6
1828,4
1829,3
1830,8
1831,3
1832,0
1833,2
1834,0
1835,3
1836,6
1837,4
1838,0
1839,6
1840,5
1841,4
1842,4
1843,7
1844,7
1845,4
1846,7
1847,0
1848,0
1849,4
1850,9
1851,1
1852,3
1853,8
1854,0
1855,1
1856,5
1857,0
1858,0
1859,0
1860,7
1861,2
1862,2
1863,3
1864,5
1865,7
1866,9
1867,9
1868,0
1869,0
1870,5
1871,7
1872,1
1873,1
1874,3
1875,8
1876,4
1877,2
1878,2
1879,3
1880,6
1881,6
1882,5
1883,5
1884,4
1885,4
1886,5
1887,5
1888,7
1889,1
1890,6
1891,3
1892,8
1893,7
1894,4
1895,8
1896,3
1897,4
1898,4
1899,2
1900,3
1901,3
1902,6
1903,6
1904,9
1905,1
1906,3
1907,5
1908,9
1909,5
1910,6
1911,7
1912,7
1913,0
1914,2
1915,1
1916,0
1917,2
1918,5
1919,3
1920,8
1921,1
1922,3
1923,2
1924,3
1925,1
1926,6
1927,6
1928,1
1929,5
1930,0
1931,4
1932,6
1933,4
1934,2
1935,0
1936,3
1937,1
1938,1
1939,6
1940,5
1941,5
1942,7
1943,4
1944,0
1945,4
1946,4
1947,9
1948,6
1949,8
1950,1
1951,3
1952,7
1953,3
1954,5
1955,2
1956,4
1957,9
1958,2
1959,5
1960,2
1961,3
1962,4
1963,1
1964,4
1965,2
1966,6
1967,3
1968,1
1969,4
1970,5
1971,1
1972,8
1973,6
1974,2
1975,1
1976,6
1977,6
1978,9
1979,8
1980,0
1981,2
1982,6
1983,5
1984,9
1985,7
1986,3
1987,3
1988,7
1989,7
1990,6
1991,7
1992,3
1993,3
1994,1
1995,0
1996,1
1997,2
1998,0
1999,4
2000,1
2001,1
2002,4
2003,8
2004,4
2005,2
2006,4
2007,3
2008,1
2009,4
2010,8
2011,5
2012,1
2013,3
2014,5
2015,6
2016,8
2017,5
2018,0
2019,8
2020,8
2021,7
2022,8
2023,4
2024,7
2025,6
2026,2
2027,9
2028,9
2029,1
2030,2
2031,6
2032,6
2033,3
2034,9
2035,9
2036,9
2037,4
2038,4
2039,6
2040,6
2041,0
2042,4
2043,4
2044,4
2045,1
2046,1
2047,0
2048,8
2049,5
2050,0
2051,4
2052,0
2053,8
2054,5
2055,9
2056,5
2057,5
2058,4
2059,2
2060,6
2061,1
2062,0
2063,7
2064,0
2065,8
2066,5
2067,2
2068,4
2069,3
2070,1
2071,7
2072,4
2073,6
2074,8
2075,4
2076,1
2077,1
2078,9
2079,0
2080,3
2081,5
2082,8
2083,8
2084,5
2085,2
2086,6
2087,3
2088,2
2089,7
2090,0
2091,1
2092,7
2093,2
2094,7
2095,1
2096,5
2097,0
2098,2
2099,0
2100,7
2101,4
2102,4
2103,8
2104,7
2105,7
2106,5
2107,4
2108,0
2109,7
2110,7
2111,4
2112,4
2113,7
2114,3
2115,0
2116,8
2117,5
2118,1
2119,0
2120,3
2121,5
2122,2
2123,3
2124,2
2125,9
2126,5
2127,5
2128,7
2129,8
2130,2
2131,5
2132,8
2133,8
2134,4
2135,7
2136,4
2137,8
2138,1
2139,7
2140,7
2141,5
2142,4
2143,2
2144,5
2145,2
2146,3
2147,1
2148,6
2149,3
2150,2
2151,3
2152,3
2153,5
2154,8
2155,5
2156,0
2157,6
2158,8
2159,4
2160,7
2161,9
2162,1
2163,5
2164,1
2165,0
2166,7
2167,4
2168,9
2169,9
2170,3
2171,0
2172,7
2173,1
2174,2
2175,4
2176,5
2177,6
2178,1
2179,7
2180,3
2181,9
2182,1
2183,0
2184,8
2185,3
2186,5
2187,9
2188,7
2189,8
2190,3
2191,3
2192,3
2193,3
2194,1
2195,1
2196,0
2197,1
2198,9
2199,2
2200,8
2201,4
2202,0
2203,9
2204,0
2205,0
2206,4
2207,6
2208,9
2209,9
2210,4
2211,7
2212,1
2213,4
2214,9
2215,5
2216,7
2217,2
2218,6
2219,1
2220,5
2221,3
2222,8
2223,3
2224,9
2225,9
2226,3
2227,7
2228,4
2229,2
2230,4
2231,3
2232,0
2233,4
2234,0
2235,9
2236,9
2237,4
2238,7
2239,8
2240,1
2241,3
2242,0
2243,4
2244,0
2245,6
2246,8
2247,3
2248,3
2249,8
2250,0
2251,9
2252,5
2253,7
2254,7
2255,6
2256,1
2257,0
2258,7
2259,1
2260,0
2261,1
2262,5
2263,5
2264,5
2265,6
2266,3
2267,6
2268,6
2269,9
2270,1
2271,9
2272,0
2273,8
2274,1
2275,4
2276,7
2277,1
2278,3
2279,6
2280,7
2281,5
2282,0
2283,5
2284,3
2285,1
2286,5
2287,4
2288,1
2289,5
2290,4
2291,9
2292,8
2293,8
2294,4
2295,7
2296,8
2297,2
2298,8
2299,9
2300,0
2301,0
2302,1
2303,7
2304,1
2305,8
2306,3
2307,5
2308,1
2309,5
2310,8
2311,2
2312,7
2313,0
2314,5
2315,6
2316,1
2317,7
2318,2
2319,2
2320,6
2321,7
2322,7
2323,7
2324,9
2325,2
2326,7
2327,4
2328,5
2329,6
2330,0
2331,6
2332,5
2333,6
2334,4
2335,3
2336,1
2337,7
2338,4
2339,3
2340,6
2341,6
2342,5
2343,4
2344,5
2345,3
2346,1
2347,3
2348,2
2349,4
2350,1
2351,0
2352,0
2353,6
2354,7
2355,8
2356,4
2357,8
2358,6
2359,9
2360,5
2361,4
2362,2
2363,4
2364,0
2365,3
2366,0
2367,3
2368,4
2369,1
2370,8
2371,4
2372,1
2373,9
2374,5
2375,6
2376,0
2377,0
2378,4
2379,3
2380,9
2381,7
2382,3
2383,2
2384,1
2385,8
2386,7
2387,1
2388,9
2389,3
2390,8
2391,6
2392,3
2393,3
2394,4
2395,4
2396,0
2397,0
2398,0
2399,9
2400,3
2401,0
2402,5
2403,7
2404,8
2405,2
2406,6
2407,1
2408,8
2409,5
2410,3
2411,8
2412,3
2413,0
2414,6
2415,3
2416,9
2417,3
2418,6
2419,9
2420,3
2421,6
2422,4
2423,1
2424,8
2425,2
2426,7
2427,3
2428,5
2429,1
2430,9
2431,6
2432,7
2433,3
2434,4
2435,9
2436,4
2437,2
2438,2
2439,5
2440,8
2441,2
2442,0
2443,4
2444,7
2445,0
2446,3
2447,8
2448,8
2449,8
2450,5
2451,2
2452,7
2453,8
2454,6
2455,9
2456,1
2457,6
2458,8
2459,8
2460,8
2461,8
2462,7
2463,1
2464,1
2465,6
2466,7
2467,4
2468,3
2469,3
2470,8
2471,0
2472,0
2473,4
2474,0
2475,1
2476,3
2477,4
2478,8
2479,0
2480,4
2481,4
2482,8
2483,0
2484,3
2485,4
2486,8
2487,0
2488,8
2489,2
2490,5
2491,3
2492,2
2493,4
2494,8
2495,0
2496,7
2497,5
2498,9
2499,3
2500,4
2501,6
2502,5
2503,3
2504,2
2505,9
2506,1
2507,1
2508,6
2509,0
2510,8
2511,6
2512,3
2513,3
2514,6
2515,5
2516,3
2517,1
2518,1
2519,4
2520,8
2521,2
2522,9
2523,0
2524,2
2525,6
2526,4
2527,3
2528,4
2529,8
2530,2
2531,9
2532,8
2533,2
2534,1
2535,0
2536,0
2537,6
2538,2
2539,1
2540,1
2541,0
2542,0
2543,5
2544,3
2545,3
2546,3
2547,9
2548,7
2549,3
2550,7
2551,4
2552,6
2553,7
2554,4
2555,6
2556,4
2557,3
2558,0
2559,2
2560,3
2561,0
2562,1
2563,3
2564,7
2565,9
2566,7
2567,4
2568,4
2569,3
2570,4
2571,8
2572,3
2573,0
2574,6
2575,4
2576,0
2577,7
2578,1
2579,2
2580,0
2581,3
2582,7
2583,6
2584,6
2585,1
2586,4
2587,5
2588,0
2589,0
2590,3
2591,4
2592,6
2593,1
2594,5
2595,5
2596,5
2597,8
2598,1
2599,0
2600,4
2601,3
2602,1
2603,9
2604,0
2605,5
2606,9
2607,3
2608,2
2609,5
2610,9
2611,0
2612,8
2613,6
2614,6
2615,7
2616,6
2617,2
2618,5
2619,5
2620,9
2621,8
2622,5
2623,7
2624,1
2625,2
2626,4
2627,2
2628,2
2629,7
2630,2
2631,4
2632,7
2633,8
2634,6
2635,6
2636,0
2637,1
2638,2
2639,4
2640,0
2641,3
2642,4
2643,8
2644,1
2645,0
2646,4
2647,8
2648,1
2649,7
2650,3
2651,7
2652,7
2653,7
2654,0
2655,0
2656,1
2657,0
2658,7
2659,5
2660,1
2661,1
2662,1
2663,5
2664,0
2665,0
2666,6
2667,0
2668,6
2669,3
2670,8
2671,4
2672,8
2673,2
2674,8
2675,7
2676,8
2677,5
2678,8
2679,1
2680,4
2681,1
2682,4
2683,9
2684,3
2685,0
2686,6
2687,0
2688,0
2689,2
2690,1
2691,8
2692,3
2693,3
2694,7
2695,5
2696,6
2697,7
2698,4
2699,4
2700,8
2701,1
2702,4
2703,6
2704,9
2705,8
2706,5
2707,0
2708,6
2709,7
2710,1
2711,8
2712,6
2713,2
2714,3
2715,3
2716,3
2717,8
2718,1
2719,3
2720,3
2721,6
2722,9
2723,7
2724,5
2725,4
2726,8
2727,6
2728,9
2729,9
2730,4
2731,5
2732,8
2733,8
2734,1
2735,5
2736,3
2737,5
2738,9
2739,3
2740,5
2741,0
2742,2
2743,4
2744,8
2745,5
2746,4
2747,3
2748,7
2749,5
2750,5
2751,3
2752,4
2753,6
2754,0
2755,0
2756,0
2757,8
2758,3
2759,5
2760,0
2761,1
2762,3
2763,4
2764,7
2765,2
2766,7
2767,8
2768,1
2769,4
2770,6
2771,0
2772,6
2773,5
2774,4
2775,6
2776,3
2777,4
2778,2
2779,4
2780,1
2781,8
2782,0
2783,3
2784,4
2785,9
2786,1
2787,3
2788,4
2789,7
2790,4
2791,1
2792,1
2793,0
2794,0
2795,8
2796,4
2797,4
2798,5
2799,4
2800,0
2801,3
2802,0
2803,8
2804,5
2805,9
2806,8
2807,6
2808,2
2809,5
2810,7
2811,0
2812,1
2813,3
2814,6
2815,2
2816,3
2817,4
2818,1
2819,4
2820,2
2821,5
2822,6
2823,5
2824,4
2825,2
2826,7
2827,0
2828,0
2829,3
2830,0
2831,4
2832,0
2833,1
2834,4
2835,5
2836,6
2837,5
2838,8
2839,3
2840,2
2841,1
2842,7
2843,0
2844,4
2845,0
2846,1
2847,3
2848,4
2849,9
2850,1
2851,9
2852,1
2853,2
2854,9
2855,4
2856,5
2857,7
2858,1
2859,6
2860,3
2861,3
2862,5
2863,6
2864,2
2865,6
2866,3
2867,1
2868,8
2869,1
2870,5
2871,6
2872,9
2873,8
2874,1
2875,4
2876,6
2877,6
2878,7
2879,3
2880,8
2881,5
2882,8
2883,4
2884,3
2885,0
2886,1
2887,5
2888,0
2889,5
2890,5
2891,0
2892,5
2893,5
2894,4
2895,8
2896,1
2897,1
2898,4
2899,7
2900,4
2901,4
2902,1
2903,0
2904,1
2905,8
2906,1
2907,0
2908,8
2909,6
2910,4
2911,1
2912,0
2913,1
2914,3
2915,6
2916,3
2917,0
2918,2
2919,5
2920,0
2921,0
2922,5
2923,4
2924,5
2925,1
2926,1
2927,6
2928,9
2929,7
2930,9
2931,1
2932,8
2933,6
2934,6
2935,4
2936,7
2937,3
2938,7
2939,1
2940,6
2941,6
2942,4
2943,6
2944,6
2945,3
2946,4
2947,5
2948,3
2949,5
2950,8
2951,4
2952,0
2953,2
2954,3
2955,3
2956,0
2957,4
2958,3
2959,2
2960,0
2961,2
2962,1
2963,0
